date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202109,VD,female,4180,sex,414545,33189,1.01,8.01,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.575,57.49999999999999
202110,VD,female,4729,sex,414545,37918,1.14,9.15,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.566,56.599999999999994
202111,VD,female,5168,sex,414545,43086,1.25,10.39,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.558,55.800000000000004
202112,VD,female,4810,sex,414545,47896,1.16,11.55,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.549,54.900000000000006
202113,VD,female,3367,sex,414545,51263,0.81,12.37,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.533,53.300000000000004
202114,VD,female,4230,sex,414545,55493,1.02,13.39,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.565,56.49999999999999
202115,VD,female,5358,sex,414545,60851,1.29,14.68,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.567,56.699999999999996
202116,VD,female,11534,sex,414545,72385,2.78,17.46,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.516,51.6
202117,VD,female,15380,sex,414545,87765,3.71,21.17,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.513,51.300000000000004
202118,VD,female,16983,sex,414545,104748,4.1,25.27,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.504,50.4
202119,VD,female,15047,sex,414545,119795,3.63,28.9,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.5,50
202120,VD,female,16987,sex,414545,136782,4.1,33,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.512,51.2
202121,VD,female,15607,sex,414545,152389,3.76,36.76,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.506,50.6
202122,VD,female,16822,sex,414545,169211,4.06,40.82,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.502,50.2
202123,VD,female,14940,sex,414545,184151,3.6,44.42,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.492,49.2
202124,VD,female,12825,sex,414545,196976,3.09,47.52,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.489,48.9
202125,VD,female,10276,sex,414545,207252,2.48,50,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.496,49.6
202126,VD,female,7948,sex,414545,215200,1.92,51.91,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.51,51
202127,VD,female,6238,sex,414545,221438,1.5,53.42,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.508,50.8
202128,VD,female,6134,sex,414545,227572,1.48,54.9,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.49,49
202129,VD,female,4960,sex,414545,232532,1.2,56.09,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.509,50.9
202130,VD,female,4050,sex,414545,236582,0.98,57.07,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.502,50.2
202131,VD,female,2863,sex,414545,239445,0.69,57.76,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.5,50
202132,VD,female,2882,sex,414545,242327,0.7,58.46,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.499,49.9
202133,VD,female,3218,sex,414545,245545,0.78,59.23,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.511,51.1
202134,VD,female,3357,sex,414545,248902,0.81,60.04,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.505,50.5
202135,VD,female,4469,sex,414545,253371,1.08,61.12,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.517,51.7
202136,VD,female,5211,sex,414545,258582,1.26,62.38,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.486,48.6
202137,VD,female,7751,sex,414545,266333,1.87,64.25,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.484,48.4
202138,VD,female,5098,sex,414545,271431,1.23,65.48,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.494,49.4
202139,VD,female,4186,sex,414545,275617,1.01,66.49,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.512,51.2
202140,VD,female,2854,sex,414545,278471,0.69,67.18,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.489,48.9
202141,VD,female,2274,sex,414545,280745,0.55,67.72,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.491,49.1
202142,VD,female,1843,sex,414545,282588,0.44,68.17,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.499,49.9
202143,VD,female,1295,sex,414545,283883,0.31,68.48,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.493,49.3
202144,VD,female,1076,sex,414545,284959,0.26,68.74,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.456,45.6
202145,VD,female,1242,sex,414545,286201,0.3,69.04,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.491,49.1
202146,VD,female,1132,sex,414545,287333,0.27,69.31,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.48,48
202147,VD,female,939,sex,414545,288272,0.23,69.54,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.513,51.300000000000004
202148,VD,female,841,sex,414545,289113,0.2,69.74,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.502,50.2
202149,VD,female,981,sex,414545,290094,0.24,69.98,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.514,51.4
202150,VD,female,1211,sex,414545,291305,0.29,70.27,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.509,50.9
202151,VD,female,723,sex,414545,292028,0.17,70.45,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.488,48.8
202152,VD,female,489,sex,414545,292517,0.12,70.56,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.503,50.3
202201,VD,female,1076,sex,414545,293593,0.26,70.82,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.513,51.300000000000004
202202,VD,female,793,sex,414545,294386,0.19,71.01,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.516,51.6
202203,VD,female,641,sex,414545,295027,0.15,71.17,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.513,51.300000000000004
202204,VD,female,466,sex,414545,295493,0.11,71.28,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.512,51.2
202205,VD,female,300,sex,414545,295793,0.07,71.35,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.537,53.7
202206,VD,female,180,sex,414545,295973,0.04,71.4,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.501,50.1
202207,VD,female,132,sex,414545,296105,0.03,71.43,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.502,50.2
202208,VD,female,100,sex,414545,296205,0.02,71.45,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.49,49
202209,VD,female,91,sex,414545,296296,0.02,71.47,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.517,51.7
202210,VD,female,66,sex,414545,296362,0.02,71.49,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.528,52.800000000000004
202211,VD,female,53,sex,414545,296415,0.01,71.5,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.486,48.6
202212,VD,female,56,sex,414545,296471,0.01,71.52,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.583,58.3
202213,VD,female,39,sex,414545,296510,0.01,71.53,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.453,45.300000000000004
202214,VD,female,31,sex,414545,296541,0.01,71.53,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.5,50
202215,VD,female,25,sex,414545,296566,0.01,71.54,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.472,47.199999999999996
202216,VD,female,26,sex,414545,296592,0.01,71.55,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.5,50
202217,VD,female,38,sex,414545,296630,0.01,71.56,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.613,61.3
202052,VD,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202053,VD,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202101,VD,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202102,VD,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202103,VD,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202104,VD,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202105,VD,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202106,VD,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202107,VD,unknown,2,sex,NA,2,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202108,VD,unknown,0,sex,NA,2,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202109,VD,unknown,1,sex,NA,3,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202110,VD,unknown,0,sex,NA,3,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202111,VD,unknown,2,sex,NA,5,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202112,VD,unknown,0,sex,NA,5,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202113,VD,unknown,1,sex,NA,6,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202114,VD,unknown,0,sex,NA,6,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202115,VD,unknown,0,sex,NA,6,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202116,VD,unknown,1,sex,NA,7,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202117,VD,unknown,1,sex,NA,8,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202118,VD,unknown,3,sex,NA,11,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202119,VD,unknown,2,sex,NA,13,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202120,VD,unknown,6,sex,NA,19,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202121,VD,unknown,0,sex,NA,19,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202122,VD,unknown,1,sex,NA,20,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202123,VD,unknown,0,sex,NA,20,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202124,VD,unknown,2,sex,NA,22,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202125,VD,unknown,1,sex,NA,23,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202126,VD,unknown,3,sex,NA,26,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202127,VD,unknown,1,sex,NA,27,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202128,VD,unknown,0,sex,NA,27,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202129,VD,unknown,0,sex,NA,27,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202130,VD,unknown,1,sex,NA,28,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202131,VD,unknown,1,sex,NA,29,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202132,VD,unknown,1,sex,NA,30,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202133,VD,unknown,0,sex,NA,30,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202134,VD,unknown,0,sex,NA,30,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202135,VD,unknown,1,sex,NA,31,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202136,VD,unknown,0,sex,NA,31,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202137,VD,unknown,3,sex,NA,34,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202138,VD,unknown,1,sex,NA,35,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202139,VD,unknown,2,sex,NA,37,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202140,VD,unknown,7,sex,NA,44,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.001,0.1
202141,VD,unknown,3,sex,NA,47,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.001,0.1
202142,VD,unknown,0,sex,NA,47,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202143,VD,unknown,0,sex,NA,47,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202144,VD,unknown,0,sex,NA,47,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202145,VD,unknown,2,sex,NA,49,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.001,0.1
202146,VD,unknown,0,sex,NA,49,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202147,VD,unknown,1,sex,NA,50,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.001,0.1
202148,VD,unknown,0,sex,NA,50,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202149,VD,unknown,1,sex,NA,51,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.001,0.1
202150,VD,unknown,1,sex,NA,52,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202151,VD,unknown,2,sex,NA,54,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.001,0.1
202152,VD,unknown,1,sex,NA,55,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.001,0.1
202201,VD,unknown,1,sex,NA,56,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202202,VD,unknown,2,sex,NA,58,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.001,0.1
202203,VD,unknown,4,sex,NA,62,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.003,0.3
202204,VD,unknown,1,sex,NA,63,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.001,0.1
202205,VD,unknown,0,sex,NA,63,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202206,VD,unknown,0,sex,NA,63,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202207,VD,unknown,0,sex,NA,63,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202208,VD,unknown,1,sex,NA,64,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.005,0.5
202209,VD,unknown,0,sex,NA,64,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202210,VD,unknown,0,sex,NA,64,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202211,VD,unknown,0,sex,NA,64,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202212,VD,unknown,0,sex,NA,64,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202213,VD,unknown,0,sex,NA,64,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202214,VD,unknown,0,sex,NA,64,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202215,VD,unknown,0,sex,NA,64,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202216,VD,unknown,0,sex,NA,64,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202217,VD,unknown,0,sex,NA,64,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202052,VS,male,0,sex,172955,0,0,0,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,NA,NA
202053,VS,male,12,sex,172955,12,0.01,0.01,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.462,46.2
202101,VS,male,384,sex,172955,396,0.22,0.23,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.299,29.9
202102,VS,male,1348,sex,172955,1744,0.78,1.01,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.423,42.3
202103,VS,male,2032,sex,172955,3776,1.17,2.18,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.464,46.400000000000006
202104,VS,male,2045,sex,172955,5821,1.18,3.37,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.453,45.300000000000004
202105,VS,male,723,sex,172955,6544,0.42,3.78,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.458,45.800000000000004
202106,VS,male,859,sex,172955,7403,0.5,4.28,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.471,47.099999999999994
202107,VS,male,1171,sex,172955,8574,0.68,4.96,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.44,44
202108,VS,male,1490,sex,172955,10064,0.86,5.82,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.44,44
202109,VS,male,2196,sex,172955,12260,1.27,7.09,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.466,46.6
202110,VS,male,2123,sex,172955,14383,1.23,8.32,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.474,47.4
202111,VS,male,1206,sex,172955,15589,0.7,9.01,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.472,47.199999999999996
202112,VS,male,2233,sex,172955,17822,1.29,10.3,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.477,47.699999999999996
202113,VS,male,2498,sex,172955,20320,1.44,11.75,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.457,45.7
202114,VS,male,1489,sex,172955,21809,0.86,12.61,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.49,49
202115,VS,male,3051,sex,172955,24860,1.76,14.37,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.453,45.300000000000004
202116,VS,male,4658,sex,172955,29518,2.69,17.07,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.441,44.1
202117,VS,male,4963,sex,172955,34481,2.87,19.94,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.432,43.2
202118,VS,male,5662,sex,172955,40143,3.27,23.21,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.446,44.6
202119,VS,male,5466,sex,172955,45609,3.16,26.37,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.486,48.6
202120,VS,male,7418,sex,172955,53027,4.29,30.66,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.501,50.1
202121,VS,male,6485,sex,172955,59512,3.75,34.41,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.525,52.5
202122,VS,male,5795,sex,172955,65307,3.35,37.76,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.53,53
202123,VS,male,6156,sex,172955,71463,3.56,41.32,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.529,52.900000000000006
202124,VS,male,5941,sex,172955,77404,3.43,44.75,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.541,54.1
202125,VS,male,4562,sex,172955,81966,2.64,47.39,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.534,53.400000000000006
202126,VS,male,1829,sex,172955,83795,1.06,48.45,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.517,51.7
202127,VS,male,1602,sex,172955,85397,0.93,49.38,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.521,52.1
202128,VS,male,1650,sex,172955,87047,0.95,50.33,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.554,55.400000000000006
202129,VS,male,1786,sex,172955,88833,1.03,51.36,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.506,50.6
202130,VS,male,1859,sex,172955,90692,1.07,52.44,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.513,51.300000000000004
202131,VS,male,1601,sex,172955,92293,0.93,53.36,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.535,53.5
202132,VS,male,1481,sex,172955,93774,0.86,54.22,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.513,51.300000000000004
202133,VS,male,1663,sex,172955,95437,0.96,55.18,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.504,50.4
202134,VS,male,1783,sex,172955,97220,1.03,56.21,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.495,49.5
202135,VS,male,2009,sex,172955,99229,1.16,57.37,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.492,49.2
202136,VS,male,2365,sex,172955,101594,1.37,58.74,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.508,50.8
202137,VS,male,3443,sex,172955,105037,1.99,60.73,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.519,51.9
202138,VS,male,2925,sex,172955,107962,1.69,62.42,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.538,53.800000000000004
202139,VS,male,2471,sex,172955,110433,1.43,63.85,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.539,53.900000000000006
202140,VS,male,1429,sex,172955,111862,0.83,64.68,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.518,51.800000000000004
202141,VS,male,1270,sex,172955,113132,0.73,65.41,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.537,53.7
202142,VS,male,897,sex,172955,114029,0.52,65.93,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.529,52.900000000000006
202143,VS,male,644,sex,172955,114673,0.37,66.3,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.54,54
202144,VS,male,401,sex,172955,115074,0.23,66.53,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.523,52.300000000000004
202145,VS,male,605,sex,172955,115679,0.35,66.88,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.528,52.800000000000004
202146,VS,male,502,sex,172955,116181,0.29,67.17,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.536,53.6
202147,VS,male,431,sex,172955,116612,0.25,67.42,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.548,54.800000000000004
202148,VS,male,557,sex,172955,117169,0.32,67.75,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.51,51
202149,VS,male,489,sex,172955,117658,0.28,68.03,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.537,53.7
202150,VS,male,598,sex,172955,118256,0.35,68.37,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.517,51.7
202151,VS,male,355,sex,172955,118611,0.21,68.58,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.512,51.2
202152,VS,male,76,sex,172955,118687,0.04,68.62,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.487,48.699999999999996
202201,VS,male,396,sex,172955,119083,0.23,68.85,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.496,49.6
202202,VS,male,417,sex,172955,119500,0.24,69.09,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.499,49.9
202203,VS,male,328,sex,172955,119828,0.19,69.28,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.488,48.8
202204,VS,male,209,sex,172955,120037,0.12,69.4,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.483,48.3
202205,VS,male,128,sex,172955,120165,0.07,69.48,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.527,52.7
202206,VS,male,58,sex,172955,120223,0.03,69.51,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.468,46.800000000000004
202207,VS,male,24,sex,172955,120247,0.01,69.53,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.407,40.699999999999996
202208,VS,male,27,sex,172955,120274,0.02,69.54,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.482,48.199999999999996
202209,VS,male,10,sex,172955,120284,0.01,69.55,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.526,52.6
202210,VS,male,8,sex,172955,120292,0,69.55,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.333,33.300000000000004
