date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202145,GE,other,5640,indication,506343,409681,NA,0.48,48,56.49999999999999,1.11,80.91,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,GE,other,5650,indication,506343,415331,NA,0.425,42.5,56.3,1.12,82.03,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,GE,other,5676,indication,506343,421007,NA,0.401,40.1,56.00000000000001,1.12,83.15,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,GE,other,7341,indication,506343,428348,NA,0.421,42.1,55.7,1.45,84.6,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202149,GE,other,9167,indication,506343,437515,NA,0.433,43.3,55.300000000000004,1.81,86.41,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202150,GE,other,11927,indication,506343,449442,NA,0.516,51.6,55.2,2.36,88.76,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202151,GE,other,11512,indication,506343,460954,NA,0.606,60.6,55.300000000000004,2.27,91.04,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202152,GE,other,12715,indication,506343,473669,NA,0.672,67.2,55.60000000000001,2.51,93.55,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202201,GE,other,15308,indication,506343,488977,NA,0.715,71.5,56.00000000000001,3.02,96.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202202,GE,other,16568,indication,506343,505545,NA,0.745,74.5,56.49999999999999,3.27,99.84,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202203,GE,other,17018,indication,506343,522563,NA,0.773,77.3,56.99999999999999,3.36,103.2,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202204,GE,other,12658,indication,506343,535221,NA,0.787,78.7,57.3,2.5,105.7,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202205,GE,other,6600,indication,506343,541821,NA,0.782,78.2,57.49999999999999,1.3,107.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202206,GE,other,4130,indication,506343,545951,NA,0.802,80.2,57.599999999999994,0.82,107.82,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202207,GE,other,2476,indication,506343,548427,NA,0.827,82.69999999999999,57.699999999999996,0.49,108.31,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202208,GE,other,1971,indication,506343,550398,NA,0.846,84.6,57.8,0.39,108.7,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202209,GE,other,1310,indication,506343,551708,NA,0.82,82,57.8,0.26,108.96,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202210,GE,other,1054,indication,506343,552762,NA,0.836,83.6,57.9,0.21,109.17,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202211,GE,other,929,indication,506343,553691,NA,0.824,82.39999999999999,57.9,0.18,109.35,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202212,GE,other,988,indication,506343,554679,NA,0.834,83.39999999999999,57.9,0.2,109.55,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202213,GE,other,994,indication,506343,555673,NA,0.826,82.6,57.99999999999999,0.2,109.74,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202214,GE,other,871,indication,506343,556544,NA,0.826,82.6,57.99999999999999,0.17,109.91,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202215,GE,other,689,indication,506343,557233,NA,0.847,84.7,57.99999999999999,0.14,110.05,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202216,GE,other,604,indication,506343,557837,NA,0.815,81.5,57.99999999999999,0.12,110.17,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202217,GE,other,722,indication,506343,558559,NA,0.819,81.89999999999999,57.99999999999999,0.14,110.31,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202052,GL,age,0,indication,40851,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202053,GL,age,1,indication,40851,1,NA,1,100,100,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202101,GL,age,222,indication,40851,223,NA,0.651,65.10000000000001,65.2,0.54,0.55,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202102,GL,age,307,indication,40851,530,NA,0.538,53.800000000000004,58.099999999999994,0.75,1.3,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202103,GL,age,378,indication,40851,908,NA,0.669,66.9,61.4,0.93,2.22,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202104,GL,age,443,indication,40851,1351,NA,0.475,47.5,56.00000000000001,1.08,3.31,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202105,GL,age,319,indication,40851,1670,NA,0.562,56.2,56.10000000000001,0.78,4.09,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202106,GL,age,298,indication,40851,1968,NA,0.512,51.2,55.300000000000004,0.73,4.82,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202107,GL,age,225,indication,40851,2193,NA,0.56,56.00000000000001,55.300000000000004,0.55,5.37,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202108,GL,age,580,indication,40851,2773,NA,0.559,55.900000000000006,55.50000000000001,1.42,6.79,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202109,GL,age,269,indication,40851,3042,NA,0.367,36.7,53.1,0.66,7.45,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202110,GL,age,87,indication,40851,3129,NA,0.323,32.300000000000004,52.1,0.21,7.66,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202111,GL,age,305,indication,40851,3434,NA,0.358,35.8,50.1,0.75,8.41,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202112,GL,age,308,indication,40851,3742,NA,0.351,35.099999999999994,48.4,0.75,9.16,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202113,GL,age,233,indication,40851,3975,NA,0.263,26.3,46.1,0.57,9.73,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202114,GL,age,97,indication,40851,4072,NA,0.429,42.9,46,0.24,9.97,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202115,GL,age,364,indication,40851,4436,NA,0.357,35.699999999999996,45,0.89,10.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202116,GL,age,509,indication,40851,4945,NA,0.295,29.5,42.699999999999996,1.25,12.1,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202117,GL,age,161,indication,40851,5106,NA,0.073,7.3,37,0.39,12.5,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202118,GL,age,48,indication,40851,5154,NA,0.022,2.1999999999999997,32.2,0.12,12.62,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202119,GL,age,73,indication,40851,5227,NA,0.057,5.7,30.2,0.18,12.8,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202120,GL,age,480,indication,40851,5707,NA,0.174,17.4,28.499999999999996,1.18,13.97,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202121,GL,age,284,indication,40851,5991,NA,0.132,13.200000000000001,27,0.7,14.67,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202122,GL,age,126,indication,40851,6117,NA,0.057,5.7,25.1,0.31,14.97,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202123,GL,age,75,indication,40851,6192,NA,0.033,3.3000000000000003,23.200000000000003,0.18,15.16,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202124,GL,age,332,indication,40851,6524,NA,0.124,12.4,22.2,0.81,15.97,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202125,GL,age,163,indication,40851,6687,NA,0.075,7.5,21.2,0.4,16.37,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202126,GL,age,88,indication,40851,6775,NA,0.106,10.6,20.9,0.22,16.58,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202127,GL,age,59,indication,40851,6834,NA,0.058,5.800000000000001,20.5,0.14,16.73,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202128,GL,age,43,indication,40851,6877,NA,0.044,4.3999999999999995,20,0.11,16.83,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202129,GL,age,16,indication,40851,6893,NA,0.012,1.2,19.3,0.04,16.87,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202130,GL,age,4,indication,40851,6897,NA,0.108,10.8,19.3,0.01,16.88,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202131,GL,age,2,indication,40851,6899,NA,0.118,11.799999999999999,19.3,0,16.89,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202132,GL,age,10,indication,40851,6909,NA,0.018,1.7999999999999998,19,0.02,16.91,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202133,GL,age,56,indication,40851,6965,NA,0.036,3.5999999999999996,18.4,0.14,17.05,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202134,GL,age,29,indication,40851,6994,NA,0.051,5.1,18.2,0.07,17.12,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202135,GL,age,23,indication,40851,7017,NA,0.028,2.8000000000000003,17.9,0.06,17.18,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202136,GL,age,27,indication,40851,7044,NA,0.026,2.6,17.5,0.07,17.24,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202137,GL,age,53,indication,40851,7097,NA,0.04,4,17,0.13,17.37,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202138,GL,age,40,indication,40851,7137,NA,0.062,6.2,16.900000000000002,0.1,17.47,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202139,GL,age,41,indication,40851,7178,NA,0.031,3.1,16.5,0.1,17.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202140,GL,age,42,indication,40851,7220,NA,0.07,7.000000000000001,16.3,0.1,17.67,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202141,GL,age,44,indication,40851,7264,NA,0.046,4.6,16.1,0.11,17.78,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202142,GL,age,28,indication,40851,7292,NA,0.029,2.9000000000000004,15.8,0.07,17.85,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,GL,age,20,indication,40851,7312,NA,0.087,8.7,15.8,0.05,17.9,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,GL,age,109,indication,40851,7421,NA,0.384,38.4,15.9,0.27,18.17,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,GL,age,61,indication,40851,7482,NA,0.125,12.5,15.9,0.15,18.32,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,GL,age,576,indication,40851,8058,NA,0.415,41.5,16.6,1.41,19.73,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,GL,age,679,indication,40851,8737,NA,0.435,43.5,17.4,1.66,21.39,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,GL,age,342,indication,40851,9079,NA,0.252,25.2,17.7,0.84,22.22,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202149,GL,age,410,indication,40851,9489,NA,0.216,21.6,17.8,1,23.23,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202150,GL,age,232,indication,40851,9721,NA,0.094,9.4,17.4,0.57,23.8,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202151,GL,age,107,indication,40851,9828,NA,0.068,6.800000000000001,17.1,0.26,24.06,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202152,GL,age,69,indication,40851,9897,NA,0.045,4.5,16.8,0.17,24.23,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202201,GL,age,113,indication,40851,10010,NA,0.064,6.4,16.5,0.28,24.5,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202202,GL,age,67,indication,40851,10077,NA,0.059,5.8999999999999995,16.3,0.16,24.67,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202203,GL,age,40,indication,40851,10117,NA,0.05,5,16.2,0.1,24.77,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202204,GL,age,70,indication,40851,10187,NA,0.139,13.900000000000002,16.1,0.17,24.94,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202205,GL,age,24,indication,40851,10211,NA,0.074,7.3999999999999995,16.1,0.06,25,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202206,GL,age,17,indication,40851,10228,NA,0.068,6.800000000000001,16.1,0.04,25.04,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202207,GL,age,16,indication,40851,10244,NA,0.105,10.5,16,0.04,25.08,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202208,GL,age,20,indication,40851,10264,NA,0.135,13.5,16,0.05,25.13,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202209,GL,age,4,indication,40851,10268,NA,0.053,5.3,16,0.01,25.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202210,GL,age,8,indication,40851,10276,NA,0.075,7.5,16,0.02,25.15,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202211,GL,age,4,indication,40851,10280,NA,0.085,8.5,16,0.01,25.16,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202212,GL,age,7,indication,40851,10287,NA,0.068,6.800000000000001,16,0.02,25.18,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202213,GL,age,0,indication,40851,10287,NA,0,0,16,0,25.18,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202214,GL,age,4,indication,40851,10291,NA,0.667,66.7,16,0.01,25.19,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202215,GL,age,2,indication,40851,10293,NA,0.041,4.1000000000000005,16,0,25.2,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202216,GL,age,0,indication,40851,10293,NA,0,0,16,0,25.2,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202217,GL,age,1,indication,40851,10294,NA,0.025,2.5,16,0,25.2,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202052,GL,chronic_disease,0,indication,40851,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202053,GL,chronic_disease,0,indication,40851,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202101,GL,chronic_disease,6,indication,40851,6,NA,0.018,1.7999999999999998,1.7999999999999998,0.01,0.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202102,GL,chronic_disease,126,indication,40851,132,NA,0.221,22.1,14.499999999999998,0.31,0.32,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202103,GL,chronic_disease,65,indication,40851,197,NA,0.115,11.5,13.3,0.16,0.48,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202104,GL,chronic_disease,316,indication,40851,513,NA,0.339,33.900000000000006,21.3,0.77,1.26,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202105,GL,chronic_disease,111,indication,40851,624,NA,0.195,19.5,20.9,0.27,1.53,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202106,GL,chronic_disease,96,indication,40851,720,NA,0.165,16.5,20.200000000000003,0.24,1.76,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202107,GL,chronic_disease,56,indication,40851,776,NA,0.139,13.900000000000002,19.6,0.14,1.9,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202108,GL,chronic_disease,296,indication,40851,1072,NA,0.285,28.499999999999996,21.4,0.72,2.62,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202109,GL,chronic_disease,375,indication,40851,1447,NA,0.512,51.2,25.2,0.92,3.54,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202110,GL,chronic_disease,94,indication,40851,1541,NA,0.349,34.9,25.7,0.23,3.77,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202111,GL,chronic_disease,387,indication,40851,1928,NA,0.454,45.4,28.1,0.95,4.72,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202112,GL,chronic_disease,488,indication,40851,2416,NA,0.556,55.60000000000001,31.3,1.19,5.91,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202113,GL,chronic_disease,466,indication,40851,2882,NA,0.525,52.5,33.4,1.14,7.05,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202114,GL,chronic_disease,97,indication,40851,2979,NA,0.429,42.9,33.7,0.24,7.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202115,GL,chronic_disease,483,indication,40851,3462,NA,0.473,47.3,35.099999999999994,1.18,8.47,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202116,GL,chronic_disease,859,indication,40851,4321,NA,0.497,49.7,37.3,2.1,10.58,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202117,GL,chronic_disease,752,indication,40851,5073,NA,0.342,34.2,36.8,1.84,12.42,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202118,GL,chronic_disease,483,indication,40851,5556,NA,0.22,22,34.699999999999996,1.18,13.6,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202119,GL,chronic_disease,310,indication,40851,5866,NA,0.24,24,33.900000000000006,0.76,14.36,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202120,GL,chronic_disease,747,indication,40851,6613,NA,0.27,27,33,1.83,16.19,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202121,GL,chronic_disease,499,indication,40851,7112,NA,0.232,23.200000000000003,32,1.22,17.41,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202122,GL,chronic_disease,391,indication,40851,7503,NA,0.178,17.8,30.8,0.96,18.37,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202123,GL,chronic_disease,416,indication,40851,7919,NA,0.181,18.099999999999998,29.7,1.02,19.39,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202124,GL,chronic_disease,380,indication,40851,8299,NA,0.141,14.099999999999998,28.199999999999996,0.93,20.32,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202125,GL,chronic_disease,305,indication,40851,8604,NA,0.14,14.000000000000002,27.3,0.75,21.06,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202126,GL,chronic_disease,148,indication,40851,8752,NA,0.179,17.9,27,0.36,21.42,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202127,GL,chronic_disease,159,indication,40851,8911,NA,0.157,15.7,26.700000000000003,0.39,21.81,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202128,GL,chronic_disease,94,indication,40851,9005,NA,0.095,9.5,26.200000000000003,0.23,22.04,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202129,GL,chronic_disease,147,indication,40851,9152,NA,0.11,11,25.6,0.36,22.4,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202130,GL,chronic_disease,8,indication,40851,9160,NA,0.216,21.6,25.6,0.02,22.42,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202131,GL,chronic_disease,3,indication,40851,9163,NA,0.176,17.599999999999998,25.6,0.01,22.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202132,GL,chronic_disease,74,indication,40851,9237,NA,0.131,13.100000000000001,25.4,0.18,22.61,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202133,GL,chronic_disease,204,indication,40851,9441,NA,0.132,13.200000000000001,24.9,0.5,23.11,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202134,GL,chronic_disease,84,indication,40851,9525,NA,0.148,14.799999999999999,24.8,0.21,23.32,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202135,GL,chronic_disease,125,indication,40851,9650,NA,0.154,15.4,24.6,0.31,23.62,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202136,GL,chronic_disease,134,indication,40851,9784,NA,0.127,12.7,24.3,0.33,23.95,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202137,GL,chronic_disease,154,indication,40851,9938,NA,0.116,11.600000000000001,23.9,0.38,24.33,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202138,GL,chronic_disease,77,indication,40851,10015,NA,0.118,11.799999999999999,23.7,0.19,24.52,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202139,GL,chronic_disease,88,indication,40851,10103,NA,0.067,6.7,23.200000000000003,0.22,24.73,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202140,GL,chronic_disease,48,indication,40851,10151,NA,0.08,8,23,0.12,24.85,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202141,GL,chronic_disease,89,indication,40851,10240,NA,0.093,9.3,22.7,0.22,25.07,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202142,GL,chronic_disease,101,indication,40851,10341,NA,0.105,10.5,22.400000000000002,0.25,25.31,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,GL,chronic_disease,23,indication,40851,10364,NA,0.1,10,22.400000000000002,0.06,25.37,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,GL,chronic_disease,31,indication,40851,10395,NA,0.109,10.9,22.3,0.08,25.45,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,GL,chronic_disease,66,indication,40851,10461,NA,0.135,13.5,22.2,0.16,25.61,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,GL,chronic_disease,324,indication,40851,10785,NA,0.234,23.400000000000002,22.2,0.79,26.4,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,GL,chronic_disease,360,indication,40851,11145,NA,0.23,23,22.3,0.88,27.28,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,GL,chronic_disease,357,indication,40851,11502,NA,0.263,26.3,22.400000000000002,0.87,28.16,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202149,GL,chronic_disease,483,indication,40851,11985,NA,0.255,25.5,22.5,1.18,29.34,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
